gene_id	gene_short_name	chr	gene_biotype	genotype_Cdh2_Cdh2KO_Clone1vsCdh2Het_l2fc	genotype_Cdh2_Cdh2KO_Clone1vsCdh2Het_padj	genotype_Cdh2_Cdh2KO_Clone1vsCdh2Het_signif	genotype_Cdh2_Cdh2KO_Clone2vsCdh2Het_l2fc	genotype_Cdh2_Cdh2KO_Clone2vsCdh2Het_padj	genotype_Cdh2_Cdh2KO_Clone2vsCdh2Het_signif	genotype_Snai1_Snai1KO_Clone1vsWT_l2fc	genotype_Snai1_Snai1KO_Clone1vsWT_padj	genotype_Snai1_Snai1KO_Clone1vsWT_signif	genotype_Snai1_Snai1KO_Clone2vsWT_l2fc	genotype_Snai1_Snai1KO_Clone2vsWT_padj	genotype_Snai1_Snai1KO_Clone2vsWT_signif
ENSMUSG00000053390	Zfp952	chr17	protein_coding	0.118922245824181	0.812409739562492	FALSE	-0.0940184231985196	0.999999618177928	FALSE	-0.188190591960668	0.429218216473944	FALSE	-0.232709262573151	0.30180605687393	FALSE
ENSMUSG00000067430	Zfp763	chr17	protein_coding	0.151825674304312	0.608340014224698	FALSE	0.0748172051485424	0.999999618177928	FALSE	-0.190685329802881	0.218508997093203	FALSE	-0.202991811679949	0.175902018348671	FALSE
ENSMUSG00000067424	Zfp563	chr17	protein_coding	0.504997577571035	0.163943149317194	FALSE	0.256008284957347	0.999999618177928	FALSE	-0.192892738353585	0.49692953151272	FALSE	-0.391135754633691	0.11904258371231	FALSE
ENSMUSG00000048602	Morc2b	chr17	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000094891	Olfr55	chr17	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000093884	Olfr239	chr17	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000096169	Olfr1564	chr17	protein_coding	-3.29165277441253	NA	FALSE	-3.16117036160544	NA	FALSE	1.0019194707916	NA	FALSE	NA	NA	FALSE
ENSMUSG00000094441	Zfp955a	chr17	protein_coding	0.147246265788568	0.685770357267723	FALSE	0.125514413190143	0.999999618177928	FALSE	0.0101208660309278	0.961954387720353	FALSE	-0.0349625589912932	0.862974970485332	FALSE
ENSMUSG00000054666	Olfr63	chr17	protein_coding	NA	NA	FALSE	-0.117080345221816	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000096910	Zfp955b	chr17	protein_coding	0.170104430684744	0.501201086747251	FALSE	0.188736579868426	0.810713153056072	FALSE	-0.0124065920213391	0.944908380012689	FALSE	-0.0877503884706579	0.570896264855155	FALSE
ENSMUSG00000003929	Zfp81	chr17	protein_coding	0.0256183339210218	0.951997611677303	FALSE	0.0374203444865194	0.999999618177928	FALSE	-0.562597895684655	3.79020758959762e-07	FALSE	-0.5475380109643	8.30047458988051e-07	FALSE
ENSMUSG00000055240	Zfp101	chr17	protein_coding	0.18292785918795	0.362861415180579	FALSE	0.0821242288296412	0.999999618177928	FALSE	-0.113264918139781	0.483331261441024	FALSE	-0.370522471054631	0.00675720387446915	FALSE
ENSMUSG00000092519	Actl9	chr17	protein_coding	-0.235433172188266	NA	FALSE	NA	NA	FALSE	1.02449294193328	NA	FALSE	NA	NA	FALSE
ENSMUSG00000117495	Gm4125	chr17	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000024299	Adamts10	chr17	protein_coding	0.337481697964509	0.104630443500498	FALSE	0.0717812013174968	0.999999618177928	FALSE	-0.136682064879856	0.439564571478902	FALSE	-0.377804332889501	0.0125023284376532	FALSE
ENSMUSG00000024300	Myo1f	chr17	protein_coding	-0.268935650796293	NA	FALSE	0.807720453245614	NA	FALSE	1.0019194707916	NA	FALSE	2.83850850894672	NA	FALSE
ENSMUSG00000073423	Zfp414	chr17	protein_coding	-0.140902348724204	0.655478043191545	FALSE	-0.144155314526034	0.999999618177928	FALSE	-0.0781346228857455	0.747437343786468	FALSE	-0.0494963669314975	0.838710118707437	FALSE
ENSMUSG00000032739	Pram1	chr17	protein_coding	-0.648953375838892	NA	FALSE	0.00411876317886641	NA	FALSE	-0.0809491370858535	0.946748115483916	FALSE	-0.95741767647233	0.378133292311068	FALSE
ENSMUSG00000059208	Hnrnpm	chr17	protein_coding	-0.0567013759945427	0.380104914208813	FALSE	-0.0146180531616294	0.999999618177928	FALSE	-0.180587133463246	1.3685266243704e-08	FALSE	-0.192899255419035	3.11830986559007e-07	FALSE
ENSMUSG00000079557	Marchf2	chr17	protein_coding	-0.0932795528531473	0.891247514514514	FALSE	-0.127086352600026	0.999999618177928	FALSE	0.536674124266162	0.00500812568942394	FALSE	0.583646312637292	0.00183370424721597	FALSE
ENSMUSG00000077450	Rab11b	chr17	protein_coding	-0.0222116367646273	0.932625313561039	FALSE	-0.0444003296481882	0.999999618177928	FALSE	-0.0344318636570214	0.776381567428738	FALSE	-0.0710108459817606	0.523272539885987	FALSE
ENSMUSG00000002289	Angptl4	chr17	protein_coding	-0.339017144286825	NA	FALSE	0.619079659692128	NA	FALSE	0.519868554216548	0.658215051969321	FALSE	0.278942210926487	0.831579135593436	FALSE
ENSMUSG00000042099	Kank3	chr17	protein_coding	-0.137787551643389	0.849996629928045	FALSE	0.123735614095777	0.999999618177928	FALSE	0.169144791883954	0.450513020518309	FALSE	0.246576144911025	0.222155957121007	FALSE
ENSMUSG00000067288	Rps28	chr17	protein_coding	-0.085296623400625	0.291505984523292	FALSE	-0.0399019480861969	0.999999618177928	FALSE	-0.227473573070214	3.80048867253444e-06	FALSE	-0.155986081045818	0.00779775386004524	FALSE
ENSMUSG00000041881	Ndufa7	chr17	protein_coding	-0.0660937965576045	0.750031793956669	FALSE	0.0375622868707268	0.999999618177928	FALSE	0.108761704129897	0.257633597761143	FALSE	0.188148831440017	0.0464704938250446	FALSE
ENSMUSG00000002308	Cd320	chr17	protein_coding	-0.0259953334772625	0.950823003941314	FALSE	0.0721914570734151	0.999999618177928	FALSE	-0.329725251494615	0.00617919807833151	FALSE	-0.28445048006299	0.0204475604077153	FALSE
ENSMUSG00000115113	Smim40-ps	chr17	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000079553	Kifc1	chr17	protein_coding	-0.0185693230945819	0.941229043036788	FALSE	-0.0719823957114877	0.999999618177928	FALSE	-0.155631179417005	0.0594317946701768	FALSE	-0.239744973958069	0.00269483605781186	FALSE
ENSMUSG00000092349	Smim40	chr17	protein_coding	-0.661666287352007	NA	FALSE	0.439393198190143	NA	FALSE	0.0234750928867003	0.992866806733442	FALSE	2.01458107426227	0.0502524859302752	FALSE
ENSMUSG00000002307	Daxx	chr17	protein_coding	-0.118558480707863	0.479399469445574	FALSE	-0.0236203168569345	0.999999618177928	FALSE	-0.0567739285642553	0.648629099983161	FALSE	-0.0713142458120339	0.550638255062828	FALSE
ENSMUSG00000024308	Tapbp	chr17	protein_coding	-0.594892233805362	0.0114986477037169	FALSE	0.00219562156541428	0.999999618177928	FALSE	2.56150611978643	1.1596649682784e-24	TRUE	3.2161477525268	2.72213863169736e-34	TRUE
ENSMUSG00000051390	Zbtb22	chr17	protein_coding	-0.344200261784517	0.00109505873084932	FALSE	-0.0720036592543165	0.999999618177928	FALSE	-0.260323739331038	0.0419461383234809	FALSE	-0.21908254476322	0.0901327673658991	FALSE
ENSMUSG00000041354	Rgl2	chr17	protein_coding	-0.169374628572806	0.297546418859469	FALSE	-0.197054897876091	0.442214537929778	FALSE	0.449214861875563	1.11626953323095e-06	FALSE	0.157222667069264	0.173073528723515	FALSE
ENSMUSG00000024309	Pfdn6	chr17	protein_coding	0.0852437133366536	0.73058606132464	FALSE	0.0300516087899149	0.999999618177928	FALSE	-0.130401915727117	0.288823979507156	FALSE	-0.0368352136215686	0.809985524442608	FALSE
ENSMUSG00000024312	Wdr46	chr17	protein_coding	-0.121574238587211	0.32493639638798	FALSE	-0.0261276104201619	0.999999618177928	FALSE	-0.297494021695838	8.6738510593426e-05	FALSE	-0.272002602235681	0.000683598196028847	FALSE
ENSMUSG00000067370	B3galt4	chr17	protein_coding	-0.0164082178595117	0.993582221999851	FALSE	0.0385806814053083	0.999999618177928	FALSE	0.209304542577898	0.738223596560072	FALSE	0.254424702407647	0.664332977351115	FALSE
ENSMUSG00000008668	Rps18	chr17	protein_coding	-0.115211104335723	0.0127353646718064	FALSE	0.020418269800664	0.999999618177928	FALSE	-0.121311722714309	0.000185033383179098	FALSE	-0.068649998718029	0.12527496632661	FALSE
ENSMUSG00000024319	Vps52	chr17	protein_coding	-0.0341204868367368	0.920302173397882	FALSE	0.0229807073576622	0.999999618177928	FALSE	0.163729316899734	0.142738476382898	FALSE	-0.0300154521829602	0.84526645906191	FALSE
ENSMUSG00000061232	H2-K1	chr17	protein_coding	-0.218008633899378	0.672035135264932	FALSE	0.278820135838499	0.890351644162694	FALSE	-0.057323024467813	0.681024003399341	FALSE	0.254224219361309	0.00883051333995006	FALSE
ENSMUSG00000024325	Ring1	chr17	protein_coding	0.108302890200605	0.749500112767782	FALSE	0.0772335253035461	0.999999618177928	FALSE	0.0409261948978143	0.87317830091687	FALSE	0.0237349107819004	0.929288572780455	FALSE
ENSMUSG00000073422	H2-Ke6	chr17	protein_coding	0.151351179225642	0.741949180220025	FALSE	0.258188822346881	0.860839495067582	FALSE	0.0477167710916368	0.878955367609565	FALSE	-0.0960637251615604	0.748501279652369	FALSE
ENSMUSG00000024327	Slc39a7	chr17	protein_coding	-0.0561549494712017	0.694747427174812	FALSE	-0.0578602183583884	0.999999618177928	FALSE	-0.188853288724838	0.00192725297929598	FALSE	-0.200378455134606	0.00199041737190954	FALSE
ENSMUSG00000039656	Rxrb	chr17	protein_coding	-0.0165507731661819	0.959556387214753	FALSE	-0.00986463826858574	0.999999618177928	FALSE	-0.0592794777918321	0.673556006353973	FALSE	0.0172084512074994	0.909009763740934	FALSE
ENSMUSG00000024330	Col11a2	chr17	protein_coding	-0.301760312920661	0.135655050294219	FALSE	-0.251595568560864	0.587426134307105	FALSE	-0.416944020378973	0.194609455994179	FALSE	-0.470661546682779	0.151004143374322	FALSE
ENSMUSG00000024334	H2-Oa	chr17	protein_coding	1.01406047967817	NA	FALSE	0.663415169499225	NA	FALSE	-1.94006018563464	0.00119395573419688	TRUE	-1.48028053083529	0.0101103382971374	TRUE
ENSMUSG00000024335	Brd2	chr17	protein_coding	-0.0438503015513779	0.618524973170671	FALSE	-0.0318683194114716	0.999999618177928	FALSE	-0.175109855242622	0.000128388680069676	FALSE	-0.153109820847278	0.00324905242240228	FALSE
ENSMUSG00000037649	H2-DMa	chr17	protein_coding	0.340176396114651	NA	FALSE	0.120982610784478	NA	FALSE	-0.173987257416443	0.865937052877326	FALSE	0.000705578193190656	0.999473363897518	FALSE
ENSMUSG00000037548	H2-DMb2	chr17	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	2.86476904713382	NA	FALSE
ENSMUSG00000079547	H2-DMb1	chr17	protein_coding	-2.85169454291656	NA	FALSE	-1.11949802371727	NA	FALSE	-0.166609316809837	0.923880168150486	FALSE	0.899459301060098	0.426424771779009	FALSE
ENSMUSG00000096727	Psmb9	chr17	protein_coding	0.541488195225655	NA	FALSE	0.737381729861104	NA	FALSE	0.818510153376138	0.145267491966994	FALSE	1.93798368113464	3.84401632110196e-07	TRUE
ENSMUSG00000037321	Tap1	chr17	protein_coding	0.0518152942748746	0.955766910941518	FALSE	-0.101086407053871	0.999999618177928	FALSE	0.105469258786222	0.585015309260391	FALSE	0.421307477571876	0.00292067617398596	FALSE
ENSMUSG00000024338	Psmb8	chr17	protein_coding	-1.88561480981703	NA	FALSE	1.07583870826501	NA	FALSE	3.65517557383615	4.46108231022799e-05	TRUE	4.87070362213196	3.77946088197176e-08	TRUE
ENSMUSG00000024339	Tap2	chr17	protein_coding	0.568784947746604	NA	FALSE	-0.333540644549193	NA	FALSE	2.77574609047883	5.89954900630792e-07	TRUE	3.86274941622853	3.08053730001974e-17	TRUE
ENSMUSG00000041538	H2-Ob	chr17	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000073421	H2-Ab1	chr17	protein_coding	0.744749586264106	NA	FALSE	-0.0369493839615481	NA	FALSE	-0.856015996472199	0.350522834563672	FALSE	-0.306884334187345	0.745827710248425	FALSE
ENSMUSG00000036594	H2-Aa	chr17	protein_coding	NA	NA	FALSE	NA	NA	FALSE	-2.47116226928041	NA	FALSE	-1.21810048898162	NA	FALSE
ENSMUSG00000060586	H2-Eb1	chr17	protein_coding	-0.241944866095144	NA	FALSE	-0.704739336392034	NA	FALSE	0.0285124265289721	0.992308342708643	FALSE	-0.556984255721938	NA	FALSE
ENSMUSG00000067341	H2-Eb2	chr17	protein_coding	-0.694620039882882	NA	FALSE	0.489985320408664	NA	FALSE	-0.0465900350380194	0.954568985215328	FALSE	0.130460499374729	0.861824596968745	FALSE
ENSMUSG00000024340	Btnl2	chr17	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000062638	Btnl1	chr17	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000057246	BC051142	chr17	protein_coding	0.298920499429624	0.842876084182793	FALSE	0.206694333959014	0.999999618177928	FALSE	0.176217690019638	0.781125978469368	FALSE	0.316054745353381	0.565047533947025	FALSE
ENSMUSG00000058435	Btnl4	chr17	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000092618	Btnl6	chr17	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000015468	Notch4	chr17	protein_coding	-0.568380872693779	0.0959153832763872	FALSE	-0.51274392333267	0.385559569202551	FALSE	-1.63370922609588	1.16487485954713e-09	TRUE	-0.795971747676543	0.00176932836773807	FALSE
ENSMUSG00000034786	Gpsm3	chr17	protein_coding	-0.952650066864125	NA	FALSE	-0.455406193664255	NA	FALSE	-0.153886133720263	0.925005924348038	FALSE	0.859622086317513	0.42104835089474	FALSE
ENSMUSG00000034673	Pbx2	chr17	protein_coding	-0.120062390592085	0.0903683574653033	FALSE	0.0316449537222724	0.999999618177928	FALSE	0.04769640601879	0.562630106459502	FALSE	0.0650097536785297	0.407762247752349	FALSE
ENSMUSG00000015452	Ager	chr17	protein_coding	-0.671842771564196	0.0204010779700841	FALSE	-0.357595704240683	0.727130074244145	FALSE	-0.0119419499205183	0.986403741202937	FALSE	-0.254734138387438	0.623785773885538	FALSE
ENSMUSG00000015478	Rnf5	chr17	protein_coding	0.0405026324239233	0.914115212127291	FALSE	0.168015520295474	0.796023888310339	FALSE	-0.148998100297791	0.26268371122471	FALSE	-0.173782109742903	0.177450525368422	FALSE
ENSMUSG00000034254	Agpat1	chr17	protein_coding	-0.131120304279021	0.374290716611751	FALSE	-0.000938695511939168	0.999999618177928	FALSE	-0.0831896785160578	0.390795929269037	FALSE	-0.0430751315241431	0.684457340726493	FALSE
ENSMUSG00000015467	Egfl8	chr17	protein_coding	-0.163569683828354	0.936948616547298	FALSE	0.230424820598964	0.999999618177928	FALSE	-0.576799770053727	0.462932520045712	FALSE	-0.617961744456709	0.441872105471957	FALSE
ENSMUSG00000015474	Ppt2	chr17	protein_coding	-0.109867296986399	0.68668586432043	FALSE	-0.100153554783328	0.999999618177928	FALSE	-0.206309077376669	0.130106062841118	FALSE	-0.19351181254813	0.160062739615835	FALSE
ENSMUSG00000015476	Prrt1	chr17	protein_coding	-1.0748873425477	NA	FALSE	-0.331490218305468	NA	FALSE	-2.69123217249329	0.194844244759545	FALSE	-2.21528410322243	0.246692466244178	FALSE
ENSMUSG00000033739	Fkbpl	chr17	protein_coding	0.0295235836783174	0.974089289025592	FALSE	0.0609175809316567	0.999999618177928	FALSE	-0.171973362913832	0.565392864126416	FALSE	-0.222898339672209	0.421866360450888	FALSE
ENSMUSG00000015461	Atf6b	chr17	protein_coding	-0.0672345652485912	0.738619726298398	FALSE	-0.023635897913597	0.999999618177928	FALSE	-0.142723589795815	0.13724907996993	FALSE	-0.242675849098568	0.00638627491282566	FALSE
ENSMUSG00000033327	Tnxb	chr17	protein_coding	0.451961518053364	NA	FALSE	-0.114255226220403	NA	FALSE	-1.13675036962859	0.467080751623855	FALSE	0.166267394933581	0.911237615873974	FALSE
ENSMUSG00000073418	C4b	chr17	protein_coding	-0.61827043795942	NA	FALSE	-0.488879904301319	NA	FALSE	-0.155103237400897	0.943904933944684	FALSE	0.825597852319171	0.602860818593139	FALSE
ENSMUSG00000024365	Cyp21a1	chr17	protein_coding	1.02821981731432	NA	FALSE	-0.117579567613907	NA	FALSE	-1.54272656936128	NA	FALSE	-3.12098827225649	NA	FALSE
ENSMUSG00000061207	Stk19	chr17	protein_coding	-0.119996076930704	0.822737499289073	FALSE	0.0401776265814405	0.999999618177928	FALSE	-0.0370245930508118	0.908092780613635	FALSE	-0.11130615228254	0.699622346294883	FALSE
ENSMUSG00000040482	Dxo	chr17	protein_coding	-0.0151280298528801	0.975219240759361	FALSE	-0.0327531279052739	0.999999618177928	FALSE	-0.573689092171183	1.77244903576839e-05	FALSE	-0.571442537875345	1.33711707435147e-05	FALSE
ENSMUSG00000040356	Skiv2l	chr17	protein_coding	0.0255399112447316	0.927579992414995	FALSE	-0.0402892973469485	0.999999618177928	FALSE	-0.0996231598050797	0.340806435390701	FALSE	-0.12495831527097	0.206859052182172	FALSE
ENSMUSG00000024369	Nelfe	chr17	protein_coding	-0.0903791668715418	0.639909175520647	FALSE	-0.0515538061955983	0.999999618177928	FALSE	-0.036762017307505	0.773564797203024	FALSE	0.0231292325211844	0.869310686299795	FALSE
ENSMUSG00000090231	Cfb	chr17	protein_coding	NA	NA	FALSE	NA	NA	FALSE	2.5028611984155	NA	FALSE	NA	NA	FALSE
ENSMUSG00000024371	C2	chr17	protein_coding	0.14757261247751	NA	FALSE	-0.10626793472301	NA	FALSE	-0.418756076293995	0.806593632474903	FALSE	1.00129684859489	0.355393208051221	FALSE
ENSMUSG00000049823	Zbtb12	chr17	protein_coding	-0.0299039502720242	0.870717106708549	FALSE	0.0107996528885121	0.999999618177928	FALSE	-0.617237487590125	1.10760308948839e-18	FALSE	-0.450829452669957	3.48188618055254e-10	FALSE
ENSMUSG00000013787	Ehmt2	chr17	protein_coding	0.0237133730359973	0.898399367171985	FALSE	0.00727947007176602	0.999999618177928	FALSE	-0.248517336517288	2.0227776603539e-05	FALSE	-0.282568827615022	3.56422308945209e-06	FALSE
ENSMUSG00000007034	Slc44a4	chr17	protein_coding	2.78762707785238	NA	FALSE	NA	NA	FALSE	2.07896706486395	0.0787890263969499	FALSE	2.7569857195147	0.00439265237207826	TRUE
ENSMUSG00000007038	Neu1	chr17	protein_coding	0.104601750469066	0.810075453225994	FALSE	-0.104730557183283	0.999999618177928	FALSE	0.119380527554524	0.563876541290021	FALSE	0.425251002893187	0.00564081765572512	FALSE
ENSMUSG00000090877	Hspa1b	chr17	protein_coding	-0.189134707896566	NA	FALSE	0.0924255800849974	NA	FALSE	0.545033083271008	0.385151643996653	FALSE	0.577757458521062	0.327727275290012	FALSE
ENSMUSG00000091971	Hspa1a	chr17	protein_coding	0.565528498597349	NA	FALSE	-0.543804162438465	NA	FALSE	1.16249510855747	0.363184019068475	FALSE	0.893149121904294	0.512209404358426	FALSE
ENSMUSG00000092609	Gm20481	chr17	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000007033	Hspa1l	chr17	protein_coding	0.70748969794774	NA	FALSE	NA	NA	FALSE	-0.976547337879507	NA	FALSE	1.36464393109824	NA	FALSE
ENSMUSG00000007050	Lsm2	chr17	protein_coding	0.0340693341898583	0.927487092657052	FALSE	0.0569126685368928	0.999999618177928	FALSE	-0.286068484730688	0.011960970747802	FALSE	-0.173411252930403	0.180963980673386	FALSE
ENSMUSG00000007029	Vars	chr17	protein_coding	-0.124787823856128	0.0199324589876816	FALSE	0.00847828168553909	0.999999618177928	FALSE	-0.256614011923365	5.97485194745166e-11	FALSE	-0.29848385112064	9.29934272731328e-12	FALSE
ENSMUSG00000007030	Vwa7	chr17	protein_coding	-0.493533785642803	NA	FALSE	0.322917815189912	NA	FALSE	-0.473903225792176	0.536434674614443	FALSE	-0.634364921350015	0.379847400325506	FALSE
ENSMUSG00000036185	Sapcd1	chr17	protein_coding	-0.242795008184021	NA	FALSE	0.162843152349303	NA	FALSE	-0.877702697588221	0.195567574292038	FALSE	-1.34682527448039	0.0421652950379981	TRUE
ENSMUSG00000007035	Msh5	chr17	protein_coding	-0.146707334906683	0.912191020604418	FALSE	-0.204996666204247	0.999999618177928	FALSE	0.356961773539331	0.548507207013169	FALSE	0.371359932424242	0.515464536436927	FALSE
ENSMUSG00000007041	Clic1	chr17	protein_coding	-0.149307828049669	0.281861008040746	FALSE	-0.00602119456270221	0.999999618177928	FALSE	0.550450134804383	2.13742349585119e-12	FALSE	0.628899196694396	1.68231124706005e-15	FALSE
ENSMUSG00000007039	Ddah2	chr17	protein_coding	0.148852286443365	0.0522442615344363	FALSE	-0.142276811578861	0.205822534812465	FALSE	-0.769441682510488	4.81152390801678e-21	FALSE	-0.606794427120699	1.80270284880548e-13	FALSE
ENSMUSG00000073414	Mpig6b	chr17	protein_coding	-0.4831216119542	NA	FALSE	-0.356937119703483	NA	FALSE	1.29299391235681	0.410314605372511	FALSE	0.145987349161992	0.954160852776236	FALSE
ENSMUSG00000092586	Ly6g6c	chr17	protein_coding	NA	NA	FALSE	NA	NA	FALSE	1.05246894632748	NA	FALSE	-0.951018415559128	NA	FALSE
ENSMUSG00000073413	Ly6g6d	chr17	protein_coding	-1.23515541478407	NA	FALSE	-0.302936992285201	NA	FALSE	-2.29285863426743	NA	FALSE	0.0958634546975839	NA	FALSE
ENSMUSG00000013766	Ly6g6e	chr17	protein_coding	2.21508638786741	NA	FALSE	2.27568136307727	NA	FALSE	1.59990481492659	NA	FALSE	NA	NA	FALSE
ENSMUSG00000034923	Ly6g6f	chr17	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	-0.0261302477131162	NA	FALSE
ENSMUSG00000007036	Abhd16a	chr17	protein_coding	0.131997908248846	0.678539522292332	FALSE	0.111611849475239	0.999999618177928	FALSE	0.0904700553767439	0.631010631074331	FALSE	0.0108618222957408	0.963535961827373	FALSE
ENSMUSG00000034482	Ly6g5c	chr17	protein_coding	NA	NA	FALSE	-0.114704626930321	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000043807	Ly6g5b	chr17	protein_coding	-0.0458619069665037	NA	FALSE	0.415155135884941	NA	FALSE	0.207465926515858	0.896800609972332	FALSE	-0.0986628379331378	0.95568914366143	FALSE
ENSMUSG00000024387	Csnk2b	chr17	protein_coding	0.0724057174694997	0.691820315004441	FALSE	0.0379951625710871	0.999999618177928	FALSE	-0.14833167536296	0.0748080796697517	FALSE	-0.133781611188416	0.136856290331744	FALSE
ENSMUSG00000092417	Gpank1	chr17	protein_coding	-0.115878700658015	0.825216046705593	FALSE	0.0223184870893354	0.999999618177928	FALSE	0.0162008760664062	0.955271579361015	FALSE	-0.0294025046136645	0.918223050411668	FALSE
ENSMUSG00000043311	D17H6S53E	chr17	protein_coding	0.298248927798254	0.696022287164546	FALSE	0.170341363442858	0.999999618177928	FALSE	0.19634566787088	0.639432819917464	FALSE	0.397346580737614	0.251517796238422	FALSE
ENSMUSG00000024391	Apom	chr17	protein_coding	-0.455774633479639	NA	FALSE	-0.546991028702761	NA	FALSE	-0.570986139132832	0.759592600395623	FALSE	0.414229256166907	0.781987696596522	FALSE
ENSMUSG00000024392	Bag6	chr17	protein_coding	0.0253171266773208	0.835944833961062	FALSE	0.0231403789738953	0.999999618177928	FALSE	-0.160938891958264	0.000240916995299363	FALSE	-0.143384106502274	0.00344605279013454	FALSE
ENSMUSG00000024393	Prrc2a	chr17	protein_coding	0.035963498503154	0.676395543545879	FALSE	-0.032034885507819	0.999999618177928	FALSE	-0.274922301876767	2.08057546223634e-15	FALSE	-0.312709372363864	4.14742994870037e-17	FALSE
ENSMUSG00000024397	Aif1	chr17	protein_coding	NA	NA	FALSE	-0.114704626930321	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000073412	Lst1	chr17	protein_coding	-0.246511727283484	NA	FALSE	-1.09050242625091	NA	FALSE	1.64037659949309	NA	FALSE	1.66750209121298	NA	FALSE
ENSMUSG00000024399	Ltb	chr17	protein_coding	-0.816764194097114	NA	FALSE	1.48639433359364	NA	FALSE	0.98537107643054	0.638583796826341	FALSE	1.25842323298053	0.502951274610155	FALSE
ENSMUSG00000024401	Tnf	chr17	protein_coding	-2.63571800308296	NA	FALSE	-1.03832087024245	NA	FALSE	1.40005895562399	NA	FALSE	1.36213515135587	NA	FALSE
ENSMUSG00000024402	Lta	chr17	protein_coding	NA	NA	FALSE	1.46231177408526	NA	FALSE	-3.01634302599376	NA	FALSE	-1.76154046684686	NA	FALSE
ENSMUSG00000042419	Nfkbil1	chr17	protein_coding	-0.265619925469949	0.488889349381946	FALSE	-0.0128851428873592	0.999999618177928	FALSE	0.0462434287093096	0.876881483758258	FALSE	0.187643213855828	0.434771067641172	FALSE
ENSMUSG00000081650	Gm16181	chr17	protein_coding	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE
ENSMUSG00000024403	Atp6v1g2	chr17	protein_coding	-0.134614893244294	0.899548781772968	FALSE	0.0293906804884947	0.999999618177928	FALSE	-0.223147122156832	0.648782462821814	FALSE	-0.326018464570042	0.468776632391674	FALSE
ENSMUSG00000019432	Ddx39b	chr17	protein_coding	0.000136073052704973	0.999346282701646	FALSE	-0.0155930413367254	0.999999618177928	FALSE	-0.182917540260783	0.000112183918916149	FALSE	-0.276468173362692	1.83579050980275e-07	FALSE
ENSMUSG00000073411	H2-D1	chr17	protein_coding	0.351680019373494	0.395937846314622	FALSE	0.32637819152269	0.905352163390937	FALSE	0.683047834545737	4.47979901671741e-07	FALSE	1.144650496628	1.07303984357988e-20	TRUE
ENSMUSG00000079507	H2-Q1	chr17	protein_coding	NA	NA	FALSE	NA	NA	FALSE	1.04820604254805	NA	FALSE	1.07825303160028	NA	FALSE
ENSMUSG00000091705	H2-Q2	chr17	protein_coding	-0.253887535740227	NA	FALSE	0.251008600503729	NA	FALSE	1.01016992183806	0.0970760603834343	FALSE	1.50666090606572	0.00257898028820743	TRUE
ENSMUSG00000035929	H2-Q4	chr17	protein_coding	0.243633647868827	0.521216294289446	FALSE	0.292702667439939	0.793449706357145	FALSE	0.910164909604094	4.11178105055612e-09	FALSE	1.1057400780991	8.13963793337725e-15	TRUE
ENSMUSG00000073409	H2-Q6	chr17	protein_coding	-0.0122519408610991	NA	FALSE	0.905116084793869	NA	FALSE	0.514670701871508	0.324899917016137	FALSE	0.931265970265108	0.0271731036106164	FALSE
ENSMUSG00000060550	H2-Q7	chr17	protein_coding	0.14873200058327	0.927579992414995	FALSE	0.729708209435745	0.716410933039469	FALSE	0.250818699101283	0.584663367145834	FALSE	0.168968610668443	0.719967481247209	FALSE
ENSMUSG00000067235	H2-Q10	chr17	protein_coding	-0.162994708011573	NA	FALSE	-0.185777981997142	NA	FALSE	-0.222219363858925	0.837619587995884	FALSE	-0.346785552129392	0.732590827413138	FALSE
